,word,label
5845,at,c
5846,each,c
5847,other,c
5848,.,c
5849,After,c
5850,we,c
5851,fought,c
5852,for,c
5853,a,c
5854,minute,c
5855,",",c
5856,I,c
5857,was,c
5858,able,c
5859,to,c
5860,arrest,c
5861,him,c
5862,.,c
5863,As,c
5864,a,c
5865,result,c
5866,",",c
5867,I,c
5868,could,c
5869,go,c
5870,on,c
5871,vacation,c
5872,.,c
5873,When,c
5874,I,c
5875,said,c
5876,to,c
5877,my,c
5878,mother,c
5879,",",c
5880,she,c
5881,asked,c
5882,me,c
5883,not,c
5884,to,c
5885,do,c
5886,it,c
5887,again,c
5888,.,c
5889,But,c
5890,",",c
5891,I,c
5892,was,c
5893,a,c
5894,police,c
5895,-,c
5896,man,c
5897,.,c
5898,Therefore,c
5899,",",c
5900,I,c
5901,had,c
5902,to,c
5903,do,c
5904,it,c
5905,in,c
5906,spite,c
5907,of,c
5908,it,c
5909,being,c
5910,dangerous,c
5911,.,c
5912,Dear,c
5913,Competition,c
5914,Organiser,c
5915,",",c
5916,I,c
5917,am,c
5918,writing,c
5919,to,c
5920,replay,i
5921,your,c
5922,letter,c
5923,and,c
5924,to,c
5925,ask,c
5926,more,c
5927,details,c
5928,about,c
5929,the,c
5930,competition,c
5931,.,c
5932,Firstly,c
5933,",",c
5934,I,c
5935,would,c
5936,like,c
5937,to,c
5938,say,c
5939,that,c
5940,I,c
5941,'m,c
5942,very,c
5943,glad,c
5944,to,c
5945,have,c
5946,been,c
5947,choosen,i
5948,and,c
5949,I,c
5950,will,c
5951,do,c
5952,my,c
5953,best,c
5954,for,c
5955,this,c
5956,competition,c
5957,.,c
5958,As,c
5959,you,c
5960,asked,c
5961,in,c
5962,the,c
5963,letter,c
5964,",",c
5965,I,c
5966,would,c
5967,like,c
5968,to,c
5969,travel,c
5970,only,c
5971,on,c
5972,july,i
5973,because,c
5974,I,c
5975,work,c
5976,at,c
5977,the,c
5978,central,c
5979,library,c
5980,and,c
5981,I,c
5982,'m,c
5983,also,c
5984,having,c
5985,English,c
5986,classes,c
5987,",",c
5988,so,c
5989,I,c
5990,will,c
5991,just,c
5992,have,c
5993,holidays,c
5994,on,c
5995,July,c
5996,.,c
5997,Is,c
5998,it,c
5999,suitable,c
6000,for,c
6001,you,c
6002,?,c
6003,As,c
6004,you,c
6005,mentioned,c
6006,about,c
6007,the,c
6008,accomodation,c
6009,",",c
6010,I,c
6011,would,c
6012,prefer,c
6013,stay,i
6014,in,c
6015,the,c
6016,tents,c
6017,",",c
6018,because,c
6019,it,c
6020,'s,c
6021,more,c
6022,exciting,c
6023,and,c
6024,I,c
6025,really,c
6026,love,c
6027,camping,c
6028,.,c
6029,I,c
6030,examined,c
6031,all,c
6032,the,c
6033,activities,c
6034,that,c
6035,you,c
6036,listed,c
6037,and,c
6038,I,c
6039,was,c
6040,disappointed,c
6041,to,c
6042,have,c
6043,to,c
6044,chose,i
6045,just,c
6046,two,c
6047,of,c
6048,them,c
6049,because,c
6050,in,c
6051,my,c
6052,opinion,c
6053,I,c
6054,'m,c
6055,good,c
6056,in,c
6057,almost,c
6058,of,c
6059,this,c
6060,activities,c
6061,.,c
6062,However,c
6063,",",c
6064,I,c
6065,would,c
6066,choose,c
6067,sailing,c
6068,because,c
6069,I,c
6070,am,c
6071,facinating,i
6072,with,c
6073,the,c
6074,sea,c
6075,and,c
6076,it,c
6077,'s,c
6078,misteries,c
6079,and,c
6080,I,c
6081,also,c
6082,like,c
6083,the,c
6084,watter,i
6085,",",c
6086,the,c
6087,wind,c
6088,in,c
6089,my,c
6090,face,c
6091,...,c
6092,The,c
6093,other,c
6094,one,c
6095,I,c
6096,would,c
6097,choose,c
6098,is,c
6099,basketball,c
6100,becouse,i
6101,I,c
6102,'m,c
6103,tall,c
6104,and,c
6105,very,c
6106,fast,c
6107,with,c
6108,the,c
6109,ball,c
6110,.,c
6111,Finally,c
6112,I,c
6113,would,c
6114,like,c
6115,to,c
6116,know,c
6117,what,c
6118,kind,c
6119,of,c
6120,clothes,c
6121,are,c
6122,we,c
6123,supposed,c
6124,to,c
6125,wear,c
6126,there,c
6127,",",c
6128,and,c
6129,about,c
6130,the,c
6131,money,c
6132,we,c
6133,are,c
6134,supposed,c
6135,to,c
6136,pay,c
6137,for,c
6138,food,c
6139,and,c
6140,things,c
6141,like,c
6142,that,c
6143,.,c
6144,I,c
6145,'m,c
6146,looking,c
6147,forward,c
6148,to,c
6149,receiving,c
6150,your,c
6151,prompt,c
6152,replay,i
6153,.,c
6154,sincerely,c
6155,Clara,c
6156,Dear,c
6157,Kim,c
6158,",",c
6159,I,c
6160,am,c
6161,writing,c
6162,to,c
6163,tell,c
6164,you,c
6165,some,c
6166,news,c
6167,and,c
6168,to,c
6169,ask,c
6170,a,c
6171,little,c
6172,bit,c
6173,about,c
6174,you,c
6175,.,c
6176,First,c
6177,of,c
6178,all,c
6179,",",c
6180,I,c
6181,'m,c
6182,going,c
6183,to,c
6184,tell,c
6185,the,c
6186,good,c
6187,news,c
6188,.,c
6189,Last,c
6190,month,c
6191,",",c
6192,I,c
6193,went,c
6194,to,c
6195,a,c
6196,pop,c
6197,concert,c
6198,with,c
6199,four,c
6200,bands,c
6201,.,c
6202,It,c
6203,was,c
6204,unbelivebly,i
6205,!,c
6206,!,c
6207,!,c
6208,Although,c
6209,it,c
6210,was,c
6211,5.000,c
6212,thousand,i
6213,people,c
6214,there,c
6215,",",c
6216,people,c
6217,could,c
6218,walk,c
6219,and,c
6220,dance,c
6221,without,c
6222,any,c
6223,problem,c
6224,.,c
6225,It,c
6226,was,c
6227,very,c
6228,well,c
6229,organised,c
6230,",",c
6231,the,c
6232,shows,c
6233,started,c
6234,in,c
6235,the,c
6236,exactly,i
6237,time,c
6238,and,c
6239,the,c
6240,group,c
6241,were,c
6242,well,c
6243,performed,c
6244,too,c
6245,.,c
6246,I,c
6247,have,c
6248,contributed,c
6249,to,c
6250,the,c
6251,concert,c
6252,selling,c
6253,some,c
6254,tickets,c
6255,to,c
6256,my,c
6257,friends,c
6258,.,c
6259,However,c
6260,the,c
6261,success,c
6262,of,c
6263,the,c
6264,concert,c
6265,",",c
6266,at,c
6267,the,c
6268,end,c
6269,of,c
6270,show,c
6271,some,c
6272,full,c
6273,gays,i
6274,started,c
6275,a,c
6276,big,c
6277,confusion,c
6278,and,c
6279,some,c
6280,people,c
6281,get,c
6282,hurt,c
6283,.,c
6284,It,c
6285,was,c
6286,depressing,c
6287,...,c
6288,Finally,c
6289,",",c
6290,I,c
6291,would,c
6292,like,c
6293,to,c
6294,know,c
6295,some,c
6296,news,c
6297,about,c
6298,you,c
6299,",",c
6300,What,c
6301,have,c
6302,you,c
6303,done,c
6304,?,c
6305,Be,i
6306,you,c
6307,studing,i
6308,a,c
6309,lot,c
6310,?,c
6311,Please,c
6312,write,c
6313,me,c
6314,a,c
6315,letter,c
6316,as,c
6317,soon,c
6318,as,c
6319,possible,c
6320,!,c
6321,Love,c
6322,from,c
6323,Clara,c
6324,.,c
6325,Dear,c
6326,Helen,c
6327,Ryan,c
6328,;,c
6329,I,c
6330,have,c
6331,just,c
6332,received,c
6333,your,c
6334,letter,c
6335,which,i
6336,is,c
6337,made,i
6338,me,c
6339,so,c
6340,hapy,i
6341,.,c
6342,I,c
6343,can,c
6344,not,c
6345,belive,i
6346,that,c
6347,I,c
6348,won,c
6349,first,c
6350,prize,c
6351,in,c
6352,your,c
6353,competition,c
6354,",",c
6355,because,c
6356,I,c
6357,always,c
6358,belived,i
6359,I,c
6360,am,c
6361,an,c
6362,unluky,i
6363,man,c
6364,and,c
6365,now,c
6366,I,c
6367,think,c
6368,somethings,i
6369,are,c
6370,changing,c
6371,in,c
6372,my,c
6373,life,c
6374,.,c
6375,I,c
6376,would,c
6377,like,c
6378,to,c
6379,come,c
6380,in,c
6381,July,c
6382,",",c
6383,because,c
6384,I,c
6385,am,c
6386,studying,c
6387,English,c
6388,and,c
6389,we,c
6390,have,c
6391,one,c
6392,month,c
6393,break,c
6394,at,i
6395,July,c
6396,",",c
6397,so,c
6398,please,c
6399,make,c
6400,my,c
6401,log,c
6402,cabin,c
6403,ready,c
6404,by,c
6405,july,c
6406,.,I
6407,prefer,c
6408,stay,c
6409,in,c
6410,cabin,c
6411,because,c
6412,I,c
6413,have,c
6414,some,c
6415,experience,c
6416,with,c
6417,tents,c
6418,from,c
6419,my,c
6420,childhood,c
6421,and,c
6422,it,c
6423,was,c
6424,not,c
6425,very,c
6426,good,c
6427,experience,c
6428,therefore,c
6429,I,c
6430,would,c
6431,like,c
6432,to,c
6433,stay,c
6434,in,c
6435,cabin,c
6436,.,c
6437,You,c
6438,saying,i
6439,in,c
6440,your,c
6441,letter,c
6442,I,c
6443,could,c
6444,do,c
6445,two,c
6446,activities,c
6447,from,c
6448,the,c
6449,list,c
6450,which,c
6451,is,i
6452,show,i
6453,many,c
6454,exciting,c
6455,activities,c
6456,.,c
6457,I,c
6458,will,c
6459,definitly,i
6460,chose,i
6461,Basketball,c
6462,and,c
6463,Swimming,c
6464,wich,i
6465,are,c
6466,the,c
6467,my,c
6468,dream,c
6469,sport,c
6470,.,c
6471,I,c
6472,used,c
6473,to,c
6474,be,c
6475,play,i
6476,in,c
6477,school,c
6478,team,c
6479,when,c
6480,I,c
6481,was,c
6482,in,c
6483,high,c
6484,school,c
6485,and,c
6486,our,c
6487,team,c
6488,was,c
6489,the,c
6490,one,c
6491,of,c
6492,the,c
6493,best,c
6494,Basketball,c
6495,team,c
6496,in,c
6497,all,c
6498,county,c
6499,and,c
6500,I,c
6501,also,c
6502,very,c
6503,good,c
6504,at,c
6505,swim,c
6506,.,c
6507,I,c
6508,would,c
6509,like,c
6510,to,c
6511,ask,c
6512,a,c
6513,few,c
6514,things,c
6515,",",c
6516,specialy,i
6517,wheather,i
6518,:,c
6519,how,c
6520,is,c
6521,the,c
6522,weather,c
6523,in,c
6524,July,c
6525,in,c
6526,the,c
6527,U.S.A.,c
6528,What,c
6529,kind,c
6530,of,c
6531,clothes,c
6532,I,c
6533,will,c
6534,need,c
6535,and,c
6536,how,c
6537,much,c
6538,money,c
6539,I,c
6540,should,c
6541,take,c
6542,with,c
6543,me,c
6544,",",c
6545,Because,c
6546,I,c
6547,have,c
6548,never,c
6549,been,c
6550,U.S.A.,c
6551,before,c
6552,and,c
6553,I,c
6554,do,c
6555,n't,c
6556,know,c
6557,anything,c
6558,I,
6559,They,c
6560,are,c
6561,just,c
6562,like,c
6563,alcholics,i
6564,and,c
6565,this,c
6566,people,c
6567,are,c
6568,every,c
6569,day,c
6570,doing,c
6571,shopping,c
6572,because,c
6573,they,c
6574,can,c
6575,not,c
6576,stop,c
6577,themself,i
6578,unless,c
6579,they,c
6580,have,c
6581,not,i
6582,got,c
6583,money,c
6584,for,c
6585,spend,i
6586,.,c
6587,I,c
6588,can,c
6589,not,c
6590,believe,c
6591,how,c
6592,they,c
6593,doing,i
6594,this,c
6595,things,c
6596,every,c
6597,day,c
6598,",",c
6599,even,c
6600,when,c
6601,I,c
6602,need,c
6603,something,c
6604,at,c
6605,home,c
6606,I,c
6607,alway,i
6608,try,c
6609,to,c
6610,find,c
6611,out,c
6612,something,c
6613,to,c
6614,use,c
6615,instead,c
6616,of,c
6617,that,c
6618,things,c
6619,.,c
6620,Because,c
6621,nowdays,i
6622,whereever,i
6623,you,c
6624,go,c
6625,there,c
6626,is,c
6627,big,c
6628,queue,c
6629,and,c
6630,I,c
6631,hate,c
6632,being,c
6633,waited,i
6634,.,c
6635,The,c
6636,queue,c
6637,is,c
6638,not,c
6639,only,c
6640,the,c
6641,problem,c
6642,if,c
6643,you,c
6644,go,c
6645,by,c
6646,car,c
6647,there,c
6648,is,c
6649,parking,c
6650,problem,c
6651,",",c
6652,if,c
6653,you,c
6654,go,c
6655,by,c
6656,bus,c
6657,there,c
6658,is,c
6659,again,c
6660,queue,c
6661,and,c
6662,you,c
6663,have,c
6664,to,c
6665,carry,c
6666,many,c
6667,carry,i
6668,bag,c
6669,carrier,c
6670,bags,c
6671,during,c
6672,the,c
6673,your,i
6674,journey,c
6675,and,c
6676,you,c
6677,wo,i
6678,n't,c
6679,be,c
6680,alway,i
6681,luky,i
6682,to,c
6683,find,c
6684,a,c
6685,seat,c
6686,to,c
6687,seat,i
6688,.,c
6689,If,c
6690,you,c
6691,go,c
6692,shopping,c
6693,for,c
6694,(,c
6695,buy,c
6696,),c
6697,clothes,c
6698,that,c
6699,is,c
6700,the,c
6701,worse,c
6702,kind,c
6703,of,c
6704,shopping,c
6705,.,c
6706,Specialy,i
6707,if,c
6708,you,c
6709,want,c
6710,to,c
6711,buy,c
6712,with,c
6713,your,c
6714,girlfriend,c
6715,or,c
6716,if,c
6717,you,c
6718,are,c
6719,already,c
6720,girl,c
6721,you,c
6722,have,c
6723,to,c
6724,be,c
6725,read,i
6726,for,c
6727,hours,c
6728,to,c
6729,spend,c
6730,try,i
6731,on,c
6732,and,c
6733,off,c
6734,.,c
6735,I,c
6736,realy,i
6737,hate,c
6738,go,i
6739,shopping,c
6740,with,c
6741,girls,c
6742,to,c
6743,buy,c
6744,clothes,c
6745,because,c
6746,when,c
6747,they,c
6748,went,c
6749,into,c
6750,a,c
6751,shop,c
6752,they,c
6753,want,c
6754,try,i
6755,on,c
6756,every,c
6757,single,c
6758,cloth,i
6759,and,c
6760,they,c
6761,do,c
6762,not,c
6763,realise,i
6764,to,i
6765,time,c
6766,.,c
6767,Some,c
6768,people,c
6769,says,i
6770,"""\""""""",c
6771,shopping,c
6772,is,c
6773,not,c
6774,alway,c
6775,enjoyable,c
6776,"""\""""""",c
6777,but,c
6778,for,c
6779,me,c
6780,definity,i
6781,unenjoyable,i
6782,and,c
6783,I,c
6784,think,c
6785,it,c
6786,will,c
6787,be,c
6788,same,c
6789,rest,c
6790,of,c
6791,my,c
6792,life,c
6793,.,c
6794,Dear,c
6795,Sir,c
6796,/,c
6797,Madam,c
6798,",",
6799,Unfortunately,c
6800,it,c
6801,was,c
6802,n't,c
6803,.,c
6804,I,c
6805,would,c
6806,n't,c
6807,like,c
6808,to,c
6809,be,c
6810,unkind,c
6811,but,c
6812,I,c
6813,must,c
6814,say,c
6815,that,c
6816,the,c
6817,advertisement,c
6818,for,c
6819,the,c
6820,show,c
6821,included,c
6822,a,c
6823,lot,c
6824,of,c
6825,false,c
6826,information,c
6827,.,c
6828,First,c
6829,of,c
6830,all,c
6831,",",c
6832,when,c
6833,I,c
6834,had,c
6835,bought,c
6836,the,c
6837,ticets,i
6838,it,c
6839,appeared,c
6840,that,c
6841,there,c
6842,is,c
6843,no,c
6844,discount,c
6845,available,c
6846,.,c
6847,Secondly,c
6848,",",c
6849,I,c
6850,must,c
6851,complain,c
6852,that,c
6853,the,c
6854,musical,c
6855,show,c
6856,started,c
6857,almost,c
6858,an,c
6859,hour,c
6860,later,c
6861,and,c
6862,in,c
6863,addition,c
6864,to,c
6865,this,c
6866,anyone,c
6867,did,c
6868,n't,c
6869,excuse,c
6870,.,c
6871,Moreover,c
6872,I,c
6873,would,c
6874,like,c
6875,to,c
6876,ask,c
6877,why,c
6878,Danny,c
6879,Brook,c
6880,",",c
6881,which,i
6882,is,c
6883,my,c
6884,favourite,c
6885,actor,c
6886,",",c
6887,did,c
6888,n't,c
6889,play,c
6890,in,c
6891,the,c
6892,show,c
6893,.,c
6894,Furthermore,c
6895,I,c
6896,would,c
6897,like,c
6898,to,c
6899,enquire,i
6900,why,c
6901,the,c
6902,theatre,c
6903,restaurant,c
6904,was,c
6905,closed,c
6906,.,c
6907,Finally,c
6908,",",c
6909,I,c
6910,must,c
6911,say,c
6912,that,c
6913,I,c
6914,had,c
6915,a,c
6916,very,c
6917,disappointing,c
6918,evening,c
6919,and,c
6920,I,c
6921,would,c
6922,like,c
6923,to,c
6924,get,c
6925,my,c
6926,money,c
6927,back,c
6928,.,c
6929,I,c
6930,look,c
6931,forward,c
6932,to,c
6933,hearing,c
6934,from,c
6935,you,c
6936,.,c
6937,Your,c
6938,faithfully,c
6939,Unfortunately,i
6940,",",c
6941,Pat,c
6942,was,c
6943,n't,c
6944,very,c
6945,good,c
6946,at,c
6947,keeping,c
6948,secrets,c
6949,.,c
6950,I,c
6951,wish,c
6952,I,c
6953,had,c
6954,know,i
6955,it,c
6956,two,c
6957,days,c
6958,ago,c
6959,...,c
6960,Exacly,i
6961,on,c
6962,15th,c
6963,June,c
6964,we,c
6965,were,c
6966,at,c
6967,the,c
6968,birthday,c
6969,party,c
6970,.,c
6971,Dora,c
6972,wanted,c
6973,me,c
6974,to,c
6975,come,c
6976,with,c
6977,Pat,c
6978,because,c
6979,she,c
6980,was,c
6981,in,c
6982,love,c
6983,with,c
6984,him,c
6985,.,c
6986,I,c
6987,really,c
6988,like,c
6989,Dora,c
6990,and,c
6991,Pat,c
6992,and,c
6993,I,c
6994,just,c
6995,wanted,c
6996,to,c
6997,help,c
6998,them,c
6999,to,c
7000,be,c
7001,together,c
7002,",",c
7003,but,c
7004,it,c
7005,was,c
7006,n't,c
7007,such,c
7008,a,c
7009,good,c
7010,idea,c
7011,.,c
7012,I,c
7013,thought,c
7014,that,c
7015,if,c
7016,I,c
7017,said,c
7018,something,c
7019,specific,c
7020,about,c
7021,her,c
7022,he,c
7023,would,c
7024,look,c
7025,at,c
7026,her,c
7027,in,c
7028,a,c
7029,different,c
7030,way,c
7031,.,c
7032,Well,c
7033,",",c
7034,I,c
7035,forgot,c
7036,that,c
7037,it,c
7038,'s,c
7039,just,c
7040,a,c
7041,boy,c
7042,!,c
7043,I,c
7044,should,c
7045,n't,c
7046,have,c
7047,told,c
7048,him,c
7049,that,c
7050,she,c
7051,was,c
7052,a,c
7053,virgin,c
7054,.,c
7055,It,c
7056,was,c
7057,awful,c
7058,when,c
7059,he,c
7060,started,c
7061,to,c
7062,laugh,c
7063,and,c
7064,everybody,c
7065,was,c
7066,stearing,i
7067,at,c
7068,us,c
7069,.,c
7070,Yesterday,c
7071,I,c
7072,discovered,c
7073,that,c
7074,he,c
7075,told,c
7076,everything,c
7077,to,c
7078,Marl,c
7079,and,c
7080,Tony,c
7081,.,c
7082,I,c
7083,really,c
7084,regret,c
7085,that,c
7086,I,c
7087,was,c
7088,so,c
7089,foolish,c
7090,.,c
7091,The,c
7092,most,c
7093,horrible,c
7094,is,c
7095,the,c
7096,fact,c
7097,that,c
7098,my,c
7099,friendship,c
7100,with,c
7101,Dora,c
7102,seems,c
7103,to,c
7104,be,c
7105,on,c
7106,the,c
7107,rocks,c
7108,and,c
7109,I,c
7110,do,c
7111,n't,c
7112,know,c
7113,what,c
7114,I,c
7115,have,c
7116,to,c
7117,do,c
7118,to,c
7119,overcome,c
7120,the,c
7121,difficulties,c
7122,.,c
7123,Mr.,c
7124,Manager,c
7125,:,c
7126,I,c
7127,am,c
7128,writing,c
7129,this,c
7130,letter,c
7131,to,c
7132,you,c
7133,because,c
7134,when,c
7135,I,c
7136,went,c
7137,to,c
7138,your,c
7139,Musical,c
7140,show,c
7141,I,c
7142,had,c
7143,a,c
7144,very,c
7145,bad,c
7146,time,c
7147,.,c
7148,Firstly,c
7149,when,c
7150,I,c
7151,went,c
7152,to,c
7153,the,c
7154,show,c
7155,it,c
7156,was,c
7157,writing,i
7158,that,c
7159,the,c
7160,starting,c
7161,time,c
7162,was,c
7163,19.30,c
7164,but,c
7165,it,c
7166,started,c
7167,at,c
7168,quarter,c
7169,past,c
7170,eight,c
7171,I,c
7172,had,c
7173,waitted,i
7174,for,c
7175,fourthey,i
7176,five,c
7177,minutes,c
7178,.,c
7179,Secondly,c
7180,the,c
7181,stars,c
7182,were,c
7183,going,c
7184,to,c
7185,be,c
7186,DANNY,c
7187,BROOK,c
7188,and,c
7189,TINA,c
7190,TRUELOVE,c
7191,but,c
7192,different,c
7193,people,c
7194,came,c
7195,to,c
7196,the,c
7197,show,c
7198,.,c
7199,It,c
7200,was,c
7201,the,c
7202,first,c
7203,time,c
7204,I,c
7205,was,c
7206,going,c
7207,to,c
7208,go,c
7209,to,c
7210,a,c
7211,musical,c
7212,show,c
7213,but,c
7214,I,c
7215,guess,c
7216,it,c
7217,will,c
7218,be,c
7219,the,c
7220,last,c
7221,one,c
7222,too,c
7223,.,c
7224,Anyway,c
7225,after,c
7226,the,c
7227,show,c
7228,I,c
7229,felt,c
7230,hungry,c
7231,so,c
7232,I,c
7233,went,c
7234,to,c
7235,the,c
7236,restaurant,c
7237,but,c
7238,it,c
7239,was,c
7240,closed,c
7241,because,c
7242,they,c
7243,were,c
7244,having,c
7245,the,c
7246,inside,c
7247,altered,c
7248,.,c
7249,And,c
7250,as,c
7251,last,c
7252,that,c
7253,was,c
7254,the,c
7255,worse,i
7256,night,c
7257,I,c
7258,had,c
7259,ever,c
7260,had,c
7261,so,c
7262,I,c
7263,asked,c
7264,for,c
7265,my,c
7266,money,c
7267,back,c
7268,but,c
7269,they,c
7270,would,c
7271,n't,c
7272,give,c
7273,it,c
7274,so,c
7275,I,c
7276,had,c
7277,an,c
7278,argument,c
7279,with,c
7280,the,c
7281,people,c
7282,Who,i
7283,worked,c
7284,their,i
7285,but,c
7286,I,c
7287,could,c
7288,n't,c
7289,get,c
7290,my,c
7291,money,c
7292,back,c
7293,.,c
7294,Unfortunately,c
7295,",",c
7296,Pat,c
7297,was,c
7298,n't,c
7299,very,c
7300,good,c
7301,at,c
7302,keeping,c
7303,secrets,c
7304,.,c
7305,Because,c
7306,last,c
7307,year,c
7308,I,c
7309,started,c
7310,smoking,c
7311,and,c
7312,nobody,c
7313,knew,c
7314,that,c
7315,I,c
7316,was,c
7317,smoking,c
7318,but,c
7319,one,c
7320,day,c
7321,as,c
7322,I,c
7323,was,c
7324,smoking,c
7325,at,c
7326,the,c
7327,back,c
7328,of,c
7329,the,c
7330,school,c
7331,some,c
7332,one,c
7333,came,c
7334,next,c
7335,to,c
7336,me,c
7337,and,c
7338,I,c
7339,noticed,c
7340,that,c
7341,it,c
7342,was,c
7343,Pat,c
7344,.,c
7345,She,c
7346,saw,c
7347,me,c
7348,as,c
7349,I,c
7350,was,c
7351,smoking,c
7352,so,c
7353,that,c
7354,was,c
7355,n't,c
7356,going,c
7357,to,c
7358,be,c
7359,very,c
7360,good,c
7361,.,c
7362,She,c
7363,said,c
7364,that,c
7365,she,c
7366,would,c
7367,n't,c
7368,tell,c
7369,it,c
7370,to,c
7371,anyone,c
7372,but,c
7373,I,c
7374,knew,c
7375,she,c
7376,might,c
7377,say,c
7378,it,c
7379,to,c
7380,someone,c
7381,so,c
7382,I,c
7383,always,c
7384,was,c
7385,with,c
7386,her,c
7387,very,c
7388,minute,c
7389,ever,i
7390,I,c
7391,just,c
7392,knew,c
7393,I,c
7394,could,c
7395,n't,c
7396,have,c
7397,trusted,c
7398,to,i
7399,her,c
7400,but,c
7401,as,c
7402,I,c
7403,went,c
7404,in,c
7405,the,c
7406,house,c
7407,my,c
7408,dad,c
7409,offered,c
7410,pot,i
7411,to,c
7412,stay,c
7413,for,c
7414,meal,i
7415,I,c
7416,was,c
7417,in,c
7418,a,c
7419,schock,i
7420,thinking,c
7421,why,c
7422,is,c
7423,n't,c
7424,anyone,c
7425,getting,c
7426,angry,c
7427,to,c
7428,me,c
7429,after,c
7430,a,c
7431,while,c
7432,we,c
7433,sat,c
7434,for,c
7435,dinner,c
7436,and,c
7437,Pat,c
7438,just,c
7439,talk,i
7440,my,c
7441,parents,c
7442,that,c
7443,I,c
7444,was,c
7445,smoking,c
7446,and,c
7447,when,c
7448,my,c
7449,family,c
7450,heard,c
7451,they,c
7452,got,c
7453,ever,c
7454,so,c
7455,angry,c
7456,.,c
7457,I,c
7458,could,c
7459,n't,c
7460,go,c
7461,out,c
7462,of,c
7463,the,c
7464,house,c
7465,for,c
7466,a,c
7467,month,c
7468,so,c
7469,now,c
7470,I,c
7471,know,c
7472,how,c
7473,Pat,c
7474,is,c
7475,and,c
7476,ca,i
7477,n't,c
7478,keep,c
7479,any,c
7480,secrets,c
7481,.,c
7482,Dear,c
7483,Mister,i
7484,I,c
7485,'m,c
7486,writing,c
7487,to,c
7488,you,c
7489,to,c
7490,complain,c
7491,about,c
7492,the,c
7493,musical,c
7494,show,c
7495,you,c
7496,present,c
7497,at,c
7498,the,c
7499,moment,c
7500,:,c
7501,"""\""""""",c
7502,Over,c
7503,the,c
7504,Rainbow,c
7505,"""\""""""",c
7506,.,c
7507,As,c
7508,my,c
7509,husband,c
7510,is,c
7511,a,c
7512,native,i
7513,and,c
7514,we,c
7515,live,c
7516,in,c
7517,Switzerland,c
7518,",",c
7519,we,c
7520,apreciate,i
7521,to,c
7522,pass,c
7523,a,c
7524,week,c
7525,in,c
7526,London,c
7527,every,c
7528,year,c
7529,.,c
7530,We,c
7531,are,c
7532,keen,i
7533,on,c
7534,theatre,c
7535,and,c
7536,musical,c
7537,show,c
7538,.,c
7539,Your,c
7540,theatre,c
7541,is,c
7542,known,c
7543,to,c
7544,present,c
7545,excellent,c
7546,spectacles,c
7547,.,c
7548,We,c
7549,were,c
7550,never,c
7551,disappointed,c
7552,so,c
7553,far,c
7554,and,c
7555,especially,c
7556,enjoyed,c
7557,"""\""""""",c
7558,The,c
7559,Drama,c
7560,"""\""""""",c
7561,you,c
7562,presented,c
7563,last,c
7564,year,c
7565,.,c
7566,Anyway,c
7567,we,c
7568,had,c
7569,a,c
7570,very,c
7571,disappointing,c
7572,evening,c
7573,.,c
7574,At,c
7575,first,c
7576,",",c
7577,we,c
7578,could,c
7579,n't,c
7580,get,c
7581,any,c
7582,discount,c
7583,",",c
7584,although,c
7585,you,c
7586,mention,c
7587,it,c
7588,on,c
7589,your,c
7590,advertisment,i
7591,.,c
7592,And,c
7593,the,c
7594,only,c
7595,tickets,c
7596,left,c
7597,were,c
7598,at,c
7599,£,c
7600,20,c
7601,.,c
7602,Then,c
7603,the,c
7604,spectacle,c
7605,began,c
7606,45,c
7607,minutes,c
7608,later,c
7609,than,c
7610,mentioned,c
7611,.,c
7612,Last,c
7613,but,c
7614,not,c
7615,least,c
7616,",",c
7617,Danny,c
7618,Brook,c
7619,was,c
7620,replaced,c
7621,by,c
7622,a,c
7623,different,c
7624,actor,c
7625,",",c
7626,whose,c
7627,name,c
7628,I,c
7629,probably,c
7630,forgot,c
7631,because,c
7632,of,c
7633,his,c
7634,poor,c
7635,performance,c
7636,.,c
7637,Afterwards,c
7638,we,c
7639,are,c
7640,used,c
7641,to,c
7642,eat,c
7643,at,c
7644,your,c
7645,restaurant,c
7646,which,c
7647,is,c
7648,not,c
7649,only,c
7650,well,c
7651,known,c
7652,for,c
7653,it,c
7654,'s,c
7655,good,c
7656,price,c
7657,value,c
7658,but,c
7659,also,c
7660,for,c
7661,it,c
7662,'s,c
7663,original,c
7664,decoration,c
7665,.,c
7666,Therefore,c
7667,I,c
7668,ask,c
7669,you,c
7670,to,c
7671,give,c
7672,use,i
7673,£,c
7674,20,c
7675,back,c
7676,",",c
7677,because,c
7678,the,c
7679,two,c
7680,tickets,c
7681,were,c
7682,not,c
7683,more,c
7684,worth,i
7685,.,c
7686,I,c
7687,'m,c
7688,looking,c
7689,forward,c
7690,to,c
7691,hearing,c
7692,soon,c
7693,from,c
7694,you,c
7695,.,c
7696,yours,c
7697,faithfully,c
7698,Unfortunately,c
7699,",",c
7700,Pat,c
7701,was,c
7702,n't,c
7703,really,c
7704,good,c
7705,at,c
7706,keeping,c
7707,secrets,c
7708,.,c
7709,The,c
7710,following,c
7711,story,c
7712,will,c
7713,prove,c
7714,it,c
7715,.,c
7716,I,c
7717,left,c
7718,the,c
7719,office,c
7720,at,c
7721,six,c
7722,o'clock,c
7723,.,c
7724,I,c
7725,was,c
7726,free,c
7727,as,c
7728,the,c
7729,air,c
